WE(1).Potential (V)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)	WE(1).Current (A)
0.297515869140625	-6.793212890625E-06	-6.329345703125E-06	-6.195068359375E-06	-6.04248046875E-06	-5.853271484375E-06	-5.621337890625E-06	-5.3253173828125E-06	-4.93316650390625E-06	-4.38018798828125E-06	-3.480224609375E-06	-2.70172119140625E-06	-2.22808837890625E-06	-1.89300537109375E-06	-1.3983154296875E-06
0.2950439453125	-7.183837890625E-06	-6.707763671875E-06	-6.561279296875E-06	-6.3934326171875E-06	-6.18896484375E-06	-5.9326171875E-06	-5.6121826171875E-06	-5.1971435546875E-06	-4.60601806640625E-06	-3.65142822265625E-06	-2.82623291015625E-06	-2.3272705078125E-06	-1.973876953125E-06	-1.455078125E-06
0.292633056640625	-7.5714111328125E-06	-7.086181640625E-06	-6.9244384765625E-06	-6.7352294921875E-06	-6.5155029296875E-06	-6.2408447265625E-06	-5.8990478515625E-06	-5.4534912109375E-06	-4.82452392578125E-06	-3.81683349609375E-06	-2.94769287109375E-06	-2.42095947265625E-06	-2.05047607421875E-06	-1.5087890625E-06
0.290252685546875	-7.9559326171875E-06	-7.452392578125E-06	-7.2723388671875E-06	-7.0709228515625E-06	-6.829833984375E-06	-6.536865234375E-06	-6.1737060546875E-06	-5.6976318359375E-06	-5.0384521484375E-06	-3.97216796875E-06	-3.0584716796875E-06	-2.50762939453125E-06	-2.120361328125E-06	-1.55731201171875E-06
0.287811279296875	-8.331298828125E-06	-7.8125E-06	-7.6202392578125E-06	-7.4005126953125E-06	-7.14111328125E-06	-6.8328857421875E-06	-6.4422607421875E-06	-5.9356689453125E-06	-5.23681640625E-06	-4.1180419921875E-06	-3.16864013671875E-06	-2.58880615234375E-06	-2.1856689453125E-06	-1.60186767578125E-06
0.285400390625	-8.697509765625E-06	-8.160400390625E-06	-7.9559326171875E-06	-7.720947265625E-06	-7.4432373046875E-06	-7.110595703125E-06	-6.6986083984375E-06	-6.1676025390625E-06	-5.4290771484375E-06	-4.25811767578125E-06	-3.26629638671875E-06	-2.66326904296875E-06	-2.24517822265625E-06	-1.64215087890625E-06
0.28289794921875	-9.0545654296875E-06	-8.502197265625E-06	-8.282470703125E-06	-8.0322265625E-06	-7.7362060546875E-06	-7.3822021484375E-06	-6.9488525390625E-06	-6.38427734375E-06	-5.6121826171875E-06	-4.388427734375E-06	-3.35601806640625E-06	-2.730712890625E-06	-2.29827880859375E-06	-1.67755126953125E-06
0.280487060546875	-9.3994140625E-06	-8.8348388671875E-06	-8.5968017578125E-06	-8.331298828125E-06	-8.0169677734375E-06	-7.6416015625E-06	-7.183837890625E-06	-6.591796875E-06	-5.780029296875E-06	-4.50714111328125E-06	-3.4368896484375E-06	-2.79052734375E-06	-2.3443603515625E-06	-1.70806884765625E-06
0.278076171875	-9.735107421875E-06	-9.1522216796875E-06	-8.89892578125E-06	-8.6151123046875E-06	-8.282470703125E-06	-7.8887939453125E-06	-7.403564453125E-06	-6.787109375E-06	-5.9417724609375E-06	-4.61669921875E-06	-3.50921630859375E-06	-2.8436279296875E-06	-2.3858642578125E-06	-1.73431396484375E-06
0.275665283203125	-1.00616455078125E-05	-9.46044921875E-06	-9.1888427734375E-06	-8.8897705078125E-06	-8.5418701171875E-06	-8.123779296875E-06	-7.6171875E-06	-6.97021484375E-06	-6.09130859375E-06	-4.7149658203125E-06	-3.57421875E-06	-2.88909912109375E-06	-2.4200439453125E-06	-1.7559814453125E-06
0.273162841796875	-1.03729248046875E-05	-9.7564697265625E-06	-9.4696044921875E-06	-9.1522216796875E-06	-8.7860107421875E-06	-8.349609375E-06	-7.8155517578125E-06	-7.14111328125E-06	-6.2225341796875E-06	-4.803466796875E-06	-3.629150390625E-06	-2.92755126953125E-06	-2.44842529296875E-06	-1.77276611328125E-06
0.270751953125	-1.0662841796875E-05	-1.0028076171875E-05	-9.72900390625E-06	-9.3963623046875E-06	-9.0087890625E-06	-8.5479736328125E-06	-7.9925537109375E-06	-7.293701171875E-06	-6.341552734375E-06	-4.87762451171875E-06	-3.67279052734375E-06	-2.95562744140625E-06	-2.46856689453125E-06	-1.7840576171875E-06
0.268280029296875	-1.09466552734375E-05	-1.02935791015625E-05	-9.979248046875E-06	-9.6282958984375E-06	-9.2254638671875E-06	-8.7432861328125E-06	-8.1634521484375E-06	-7.4310302734375E-06	-6.4483642578125E-06	-4.94384765625E-06	-3.7091064453125E-06	-2.97882080078125E-06	-2.48443603515625E-06	-1.7919921875E-06
0.265899658203125	-1.12152099609375E-05	-1.0540771484375E-05	-1.02081298828125E-05	-9.844970703125E-06	-9.4207763671875E-06	-8.9202880859375E-06	-8.3160400390625E-06	-7.562255859375E-06	-6.54296875E-06	-4.9957275390625E-06	-3.73809814453125E-06	-2.99530029296875E-06	-2.49481201171875E-06	-1.7962646484375E-06
0.263397216796875	-1.1468505859375E-05	-1.077880859375E-05	-1.0430908203125E-05	-1.00433349609375E-05	-9.600830078125E-06	-9.08203125E-06	-8.4564208984375E-06	-7.672119140625E-06	-6.6253662109375E-06	-5.04150390625E-06	-3.75732421875E-06	-3.0047607421875E-06	-2.49908447265625E-06	-1.79656982421875E-06
0.260986328125	-1.17034912109375E-05	-1.09954833984375E-05	-1.063232421875E-05	-1.02264404296875E-05	-9.765625E-06	-9.2254638671875E-06	-8.575439453125E-06	-7.7667236328125E-06	-6.689453125E-06	-5.072021484375E-06	-3.768310546875E-06	-3.01055908203125E-06	-2.49786376953125E-06	-1.79290771484375E-06
0.258544921875	-1.192626953125E-05	-1.11968994140625E-05	-1.08123779296875E-05	-1.0394287109375E-05	-9.9151611328125E-06	-9.3536376953125E-06	-8.685302734375E-06	-7.84912109375E-06	-6.7474365234375E-06	-5.0933837890625E-06	-3.77197265625E-06	-3.00811767578125E-06	-2.49267578125E-06	-1.7864990234375E-06
0.25616455078125	-1.21246337890625E-05	-1.1376953125E-05	-1.09832763671875E-05	-1.05438232421875E-05	-1.004638671875E-05	-9.4696044921875E-06	-8.77685546875E-06	-7.916259765625E-06	-6.787109375E-06	-5.1055908203125E-06	-3.768310546875E-06	-2.9998779296875E-06	-2.48321533203125E-06	-1.77703857421875E-06
0.253692626953125	-1.23077392578125E-05	-1.1541748046875E-05	-1.11328125E-05	-1.06781005859375E-05	-1.01593017578125E-05	-9.5672607421875E-06	-8.85009765625E-06	-7.97119140625E-06	-6.8145751953125E-06	-5.1055908203125E-06	-3.75885009765625E-06	-2.98614501953125E-06	-2.46917724609375E-06	-1.76483154296875E-06
0.25128173828125	-1.24755859375E-05	-1.16912841796875E-05	-1.12640380859375E-05	-1.07879638671875E-05	-1.02569580078125E-05	-9.6435546875E-06	-8.9111328125E-06	-8.0078125E-06	-6.829833984375E-06	-5.096435546875E-06	-3.74053955078125E-06	-2.96722412109375E-06	-2.451171875E-06	-1.74957275390625E-06
0.248779296875	-1.2628173828125E-05	-1.1822509765625E-05	-1.13739013671875E-05	-1.0882568359375E-05	-1.033935546875E-05	-9.70458984375E-06	-8.9569091796875E-06	-8.0322265625E-06	-6.8328857421875E-06	-5.0811767578125E-06	-3.7188720703125E-06	-2.94464111328125E-06	-2.43072509765625E-06	-1.7327880859375E-06
0.246368408203125	-1.275634765625E-05	-1.1932373046875E-05	-1.1468505859375E-05	-1.0968017578125E-05	-1.04034423828125E-05	-9.75341796875E-06	-8.9813232421875E-06	-8.0413818359375E-06	-6.82373046875E-06	-5.0567626953125E-06	-3.69049072265625E-06	-2.91839599609375E-06	-2.40692138671875E-06	-1.71417236328125E-06
0.24395751953125	-1.2860107421875E-05	-1.202392578125E-05	-1.15509033203125E-05	-1.10321044921875E-05	-1.04522705078125E-05	-9.7869873046875E-06	-8.9996337890625E-06	-8.0413818359375E-06	-6.805419921875E-06	-5.0262451171875E-06	-3.65875244140625E-06	-2.88909912109375E-06	-2.38067626953125E-06	-1.69403076171875E-06
0.2415771484375	-1.29638671875E-05	-1.21002197265625E-05	-1.160888671875E-05	-1.1077880859375E-05	-1.04827880859375E-05	-9.80224609375E-06	-9.002685546875E-06	-8.0291748046875E-06	-6.7779541015625E-06	-4.986572265625E-06	-3.62152099609375E-06	-2.85614013671875E-06	-2.35198974609375E-06	-1.67236328125E-06
0.239105224609375	-1.30340576171875E-05	-1.21612548828125E-05	-1.165771484375E-05	-1.11114501953125E-05	-1.05010986328125E-05	-9.8052978515625E-06	-8.9874267578125E-06	-8.001708984375E-06	-6.7413330078125E-06	-4.94293212890625E-06	-3.58184814453125E-06	-2.82135009765625E-06	-2.32208251953125E-06	-1.64947509765625E-06
0.23663330078125	-1.309814453125E-05	-1.2200927734375E-05	-1.1688232421875E-05	-1.1126708984375E-05	-1.0504150390625E-05	-9.796142578125E-06	-8.966064453125E-06	-7.9681396484375E-06	-6.695556640625E-06	-4.89410400390625E-06	-3.53851318359375E-06	-2.784423828125E-06	-2.29034423828125E-06	-1.62628173828125E-06
0.23419189453125	-1.31378173828125E-05	-1.22283935546875E-05	-1.1700439453125E-05	-1.1126708984375E-05	-1.04949951171875E-05	-9.7747802734375E-06	-8.9324951171875E-06	-7.92236328125E-06	-6.6436767578125E-06	-4.84100341796875E-06	-3.49273681640625E-06	-2.7459716796875E-06	-2.2576904296875E-06	-1.60186767578125E-06
0.231719970703125	-1.31683349609375E-05	-1.2237548828125E-05	-1.16973876953125E-05	-1.1114501953125E-05	-1.04705810546875E-05	-9.7381591796875E-06	-8.88671875E-06	-7.8704833984375E-06	-6.5826416015625E-06	-4.78302001953125E-06	-3.4454345703125E-06	-2.7056884765625E-06	-2.22381591796875E-06	-1.57745361328125E-06
0.229339599609375	-1.3177490234375E-05	-1.22344970703125E-05	-1.168212890625E-05	-1.1090087890625E-05	-1.04339599609375E-05	-9.6923828125E-06	-8.831787109375E-06	-7.8094482421875E-06	-6.5185546875E-06	-4.72259521484375E-06	-3.39508056640625E-06	-2.664794921875E-06	-2.1893310546875E-06	-1.5521240234375E-06
0.226898193359375	-1.31744384765625E-05	-1.2213134765625E-05	-1.1651611328125E-05	-1.10504150390625E-05	-1.03851318359375E-05	-9.6343994140625E-06	-8.7677001953125E-06	-7.7362060546875E-06	-6.4483642578125E-06	-4.6600341796875E-06	-3.3447265625E-06	-2.6226806640625E-06	-2.15423583984375E-06	-1.52679443359375E-06
0.2244873046875	-1.3153076171875E-05	-1.21826171875E-05	-1.1614990234375E-05	-1.099853515625E-05	-1.03271484375E-05	-9.5733642578125E-06	-8.697509765625E-06	-7.6629638671875E-06	-6.3720703125E-06	-4.59503173828125E-06	-3.292236328125E-06	-2.58056640625E-06	-2.119140625E-06	-1.50146484375E-06
0.222015380859375	-1.3116455078125E-05	-1.21337890625E-05	-1.156005859375E-05	-1.09375E-05	-1.02569580078125E-05	-9.4940185546875E-06	-8.6181640625E-06	-7.58056640625E-06	-6.292724609375E-06	-4.52667236328125E-06	-3.23974609375E-06	-2.537841796875E-06	-2.083740234375E-06	-1.475830078125E-06
0.21954345703125	-1.30767822265625E-05	-1.20758056640625E-05	-1.1492919921875E-05	-1.08673095703125E-05	-1.01837158203125E-05	-9.41162109375E-06	-8.5357666015625E-06	-7.4981689453125E-06	-6.21337890625E-06	-4.4580078125E-06	-3.1866455078125E-06	-2.4951171875E-06	-2.04833984375E-06	-1.4508056640625E-06
0.217193603515625	-1.30218505859375E-05	-1.201171875E-05	-1.1419677734375E-05	-1.07879638671875E-05	-1.00982666015625E-05	-9.326171875E-06	-8.4442138671875E-06	-7.4066162109375E-06	-6.1279296875E-06	-4.39056396484375E-06	-3.1341552734375E-06	-2.45269775390625E-06	-2.0135498046875E-06	-1.42578125E-06
0.2147216796875	-1.295166015625E-05	-1.19354248046875E-05	-1.13372802734375E-05	-1.07025146484375E-05	-1.00067138671875E-05	-9.2315673828125E-06	-8.349609375E-06	-7.3150634765625E-06	-6.04248046875E-06	-4.32098388671875E-06	-3.0810546875E-06	-2.41058349609375E-06	-1.978759765625E-06	-1.40106201171875E-06
0.2122802734375	-1.287841796875E-05	-1.18499755859375E-05	-1.1248779296875E-05	-1.060791015625E-05	-9.912109375E-06	-9.1339111328125E-06	-8.251953125E-06	-7.220458984375E-06	-5.95703125E-06	-4.2510986328125E-06	-3.02825927734375E-06	-2.36846923828125E-06	-1.94427490234375E-06	-1.37664794921875E-06
0.2098388671875	-1.2786865234375E-05	-1.17584228515625E-05	-1.1151123046875E-05	-1.05072021484375E-05	-9.808349609375E-06	-9.0301513671875E-06	-8.148193359375E-06	-7.122802734375E-06	-5.8685302734375E-06	-4.18060302734375E-06	-2.9766845703125E-06	-2.3272705078125E-06	-1.910400390625E-06	-1.3525390625E-06
0.207366943359375	-1.26983642578125E-05	-1.16607666015625E-05	-1.104736328125E-05	-1.04034423828125E-05	-9.7015380859375E-06	-8.9263916015625E-06	-8.04443359375E-06	-7.025146484375E-06	-5.780029296875E-06	-4.11224365234375E-06	-2.92449951171875E-06	-2.286376953125E-06	-1.87713623046875E-06	-1.32904052734375E-06
0.204925537109375	-1.25946044921875E-05	-1.15509033203125E-05	-1.09405517578125E-05	-1.029052734375E-05	-9.5916748046875E-06	-8.8165283203125E-06	-7.940673828125E-06	-6.9244384765625E-06	-5.6915283203125E-06	-4.04388427734375E-06	-2.8741455078125E-06	-2.24639892578125E-06	-1.844482421875E-06	-1.30584716796875E-06
0.2025146484375	-1.24847412109375E-05	-1.143798828125E-05	-1.082763671875E-05	-1.01806640625E-05	-9.478759765625E-06	-8.7066650390625E-06	-7.8338623046875E-06	-6.82373046875E-06	-5.60302734375E-06	-3.975830078125E-06	-2.823486328125E-06	-2.20703125E-06	-1.8121337890625E-06	-1.282958984375E-06
0.200103759765625	-1.23779296875E-05	-1.1322021484375E-05	-1.0711669921875E-05	-1.0064697265625E-05	-9.3658447265625E-06	-8.59375E-06	-7.72705078125E-06	-6.72607421875E-06	-5.5145263671875E-06	-3.90838623046875E-06	-2.774658203125E-06	-2.16827392578125E-06	-1.78070068359375E-06	-1.260986328125E-06
0.1976318359375	-1.22589111328125E-05	-1.12060546875E-05	-1.05926513671875E-05	-9.942626953125E-06	-9.246826171875E-06	-8.4808349609375E-06	-7.6171875E-06	-6.6253662109375E-06	-5.426025390625E-06	-3.8421630859375E-06	-2.7264404296875E-06	-2.13043212890625E-06	-1.75018310546875E-06	-1.23931884765625E-06
0.195220947265625	-1.2139892578125E-05	-1.1083984375E-05	-1.04705810546875E-05	-9.8236083984375E-06	-9.130859375E-06	-8.3648681640625E-06	-7.5103759765625E-06	-6.5277099609375E-06	-5.3436279296875E-06	-3.778076171875E-06	-2.67913818359375E-06	-2.09381103515625E-06	-1.719970703125E-06	-1.21826171875E-06
0.19281005859375	-1.201171875E-05	-1.0955810546875E-05	-1.0345458984375E-05	-9.7015380859375E-06	-9.0087890625E-06	-8.251953125E-06	-7.403564453125E-06	-6.427001953125E-06	-5.255126953125E-06	-3.71429443359375E-06	-2.63275146484375E-06	-2.0574951171875E-06	-1.690673828125E-06	-1.197509765625E-06
0.190338134765625	-1.18927001953125E-05	-1.0833740234375E-05	-1.0223388671875E-05	-9.5794677734375E-06	-8.8897705078125E-06	-8.135986328125E-06	-7.293701171875E-06	-6.329345703125E-06	-5.1727294921875E-06	-3.65142822265625E-06	-2.58758544921875E-06	-2.02239990234375E-06	-1.6619873046875E-06	-1.1773681640625E-06
0.187896728515625	-1.17645263671875E-05	-1.07025146484375E-05	-1.009521484375E-05	-9.4573974609375E-06	-8.7738037109375E-06	-8.0230712890625E-06	-7.18994140625E-06	-6.2347412109375E-06	-5.09033203125E-06	-3.58978271484375E-06	-2.5439453125E-06	-1.98822021484375E-06	-1.634521484375E-06	-1.1578369140625E-06
0.185455322265625	-1.16363525390625E-05	-1.0577392578125E-05	-9.97314453125E-06	-9.332275390625E-06	-8.65478515625E-06	-7.91015625E-06	-7.0831298828125E-06	-6.1370849609375E-06	-5.0079345703125E-06	-3.53057861328125E-06	-2.50030517578125E-06	-1.95465087890625E-06	-1.60736083984375E-06	-1.138916015625E-06
0.18304443359375	-1.15020751953125E-05	-1.04461669921875E-05	-9.8419189453125E-06	-9.2132568359375E-06	-8.5357666015625E-06	-7.80029296875E-06	-6.9793701171875E-06	-6.0455322265625E-06	-4.9273681640625E-06	-3.47259521484375E-06	-2.4591064453125E-06	-1.92230224609375E-06	-1.580810546875E-06	-1.12030029296875E-06
0.180511474609375	-1.13739013671875E-05	-1.03179931640625E-05	-9.716796875E-06	-9.088134765625E-06	-8.4197998046875E-06	-7.6873779296875E-06	-6.8756103515625E-06	-5.9539794921875E-06	-4.84832763671875E-06	-3.41552734375E-06	-2.41790771484375E-06	-1.89056396484375E-06	-1.55517578125E-06	-1.10260009765625E-06
0.1781005859375	-1.12457275390625E-05	-1.01898193359375E-05	-9.5947265625E-06	-8.9691162109375E-06	-8.3038330078125E-06	-7.58056640625E-06	-6.77490234375E-06	-5.8624267578125E-06	-4.77294921875E-06	-3.359375E-06	-2.37823486328125E-06	-1.8597412109375E-06	-1.5301513671875E-06	-1.08489990234375E-06
0.175689697265625	-1.1114501953125E-05	-1.00616455078125E-05	-9.4696044921875E-06	-8.85009765625E-06	-8.19091796875E-06	-7.470703125E-06	-6.67724609375E-06	-5.77392578125E-06	-4.6990966796875E-06	-3.30474853515625E-06	-2.33978271484375E-06	-1.829833984375E-06	-1.50604248046875E-06	-1.068115234375E-06
0.1732177734375	-1.0986328125E-05	-9.9365234375E-06	-9.344482421875E-06	-8.7310791015625E-06	-8.0780029296875E-06	-7.366943359375E-06	-6.57958984375E-06	-5.6854248046875E-06	-4.62493896484375E-06	-3.25286865234375E-06	-2.30194091796875E-06	-1.80084228515625E-06	-1.48223876953125E-06	-1.05133056640625E-06
0.170806884765625	-1.0858154296875E-05	-9.8114013671875E-06	-9.2254638671875E-06	-8.6151123046875E-06	-7.965087890625E-06	-7.26318359375E-06	-6.4849853515625E-06	-5.5999755859375E-06	-4.5550537109375E-06	-3.2012939453125E-06	-2.265625E-06	-1.7724609375E-06	-1.4593505859375E-06	-1.03546142578125E-06
0.168426513671875	-1.072998046875E-05	-9.686279296875E-06	-9.1033935546875E-06	-8.4991455078125E-06	-7.855224609375E-06	-7.159423828125E-06	-6.390380859375E-06	-5.517578125E-06	-4.48455810546875E-06	-3.15093994140625E-06	-2.2296142578125E-06	-1.7449951171875E-06	-1.43707275390625E-06	-1.0198974609375E-06
0.165924072265625	-1.06048583984375E-05	-9.564208984375E-06	-8.984375E-06	-8.3831787109375E-06	-7.7484130859375E-06	-7.061767578125E-06	-6.298828125E-06	-5.438232421875E-06	-4.41680908203125E-06	-3.10150146484375E-06	-2.1954345703125E-06	-1.7181396484375E-06	-1.4154052734375E-06	-1.00494384765625E-06
0.163543701171875	-1.0479736328125E-05	-9.442138671875E-06	-8.868408203125E-06	-8.2733154296875E-06	-7.6446533203125E-06	-6.9610595703125E-06	-6.2103271484375E-06	-5.35888671875E-06	-4.35089111328125E-06	-3.05450439453125E-06	-2.1612548828125E-06	-1.69219970703125E-06	-1.39434814453125E-06	-9.89990234375E-07
0.161041259765625	-1.0357666015625E-05	-9.320068359375E-06	-8.7554931640625E-06	-8.1634521484375E-06	-7.5408935546875E-06	-6.8634033203125E-06	-6.121826171875E-06	-5.279541015625E-06	-4.2852783203125E-06	-3.0084228515625E-06	-2.12890625E-06	-1.6668701171875E-06	-1.37420654296875E-06	-9.7564697265625E-07
0.15863037109375	-1.0235595703125E-05	-9.2010498046875E-06	-8.6395263671875E-06	-8.0535888671875E-06	-7.440185546875E-06	-6.768798828125E-06	-6.0333251953125E-06	-5.2032470703125E-06	-4.22332763671875E-06	-2.96356201171875E-06	-2.09686279296875E-06	-1.6424560546875E-06	-1.35406494140625E-06	-9.619140625E-07
0.156158447265625	-1.0113525390625E-05	-9.0850830078125E-06	-8.5296630859375E-06	-7.9498291015625E-06	-7.33642578125E-06	-6.67724609375E-06	-5.950927734375E-06	-5.1300048828125E-06	-4.16168212890625E-06	-2.9193115234375E-06	-2.0660400390625E-06	-1.61865234375E-06	-1.3348388671875E-06	-9.48486328125E-07
0.153717041015625	-9.9945068359375E-06	-8.97216796875E-06	-8.4197998046875E-06	-7.8460693359375E-06	-7.2418212890625E-06	-6.5887451171875E-06	-5.8685302734375E-06	-5.0567626953125E-06	-4.1015625E-06	-2.87628173828125E-06	-2.03582763671875E-06	-1.595458984375E-06	-1.31622314453125E-06	-9.3536376953125E-07
0.151275634765625	-9.8785400390625E-06	-8.8623046875E-06	-8.31298828125E-06	-7.745361328125E-06	-7.147216796875E-06	-6.4971923828125E-06	-5.7861328125E-06	-4.986572265625E-06	-4.04266357421875E-06	-2.83538818359375E-06	-2.00653076171875E-06	-1.5728759765625E-06	-1.29791259765625E-06	-9.2254638671875E-07
0.148834228515625	-9.7686767578125E-06	-8.75244140625E-06	-8.2061767578125E-06	-7.6446533203125E-06	-7.0526123046875E-06	-6.40869140625E-06	-5.7098388671875E-06	-4.91485595703125E-06	-3.98590087890625E-06	-2.7947998046875E-06	-1.97845458984375E-06	-1.5509033203125E-06	-1.28021240234375E-06	-9.100341796875E-07
0.14642333984375	-9.65576171875E-06	-8.6395263671875E-06	-8.10546875E-06	-7.5469970703125E-06	-6.9610595703125E-06	-6.3262939453125E-06	-5.6304931640625E-06	-4.84771728515625E-06	-3.9306640625E-06	-2.75543212890625E-06	-1.9500732421875E-06	-1.529541015625E-06	-1.2628173828125E-06	-8.9813232421875E-07
0.144012451171875	-9.5458984375E-06	-8.5357666015625E-06	-8.001708984375E-06	-7.4493408203125E-06	-6.8695068359375E-06	-6.243896484375E-06	-5.5572509765625E-06	-4.7808837890625E-06	-3.87664794921875E-06	-2.7166748046875E-06	-1.92352294921875E-06	-1.5087890625E-06	-1.24603271484375E-06	-8.8623046875E-07
0.14154052734375	-9.429931640625E-06	-8.428955078125E-06	-7.9010009765625E-06	-7.354736328125E-06	-6.781005859375E-06	-6.1614990234375E-06	-5.4840087890625E-06	-4.7186279296875E-06	-3.8232421875E-06	-2.679443359375E-06	-1.89697265625E-06	-1.4886474609375E-06	-1.22955322265625E-06	-8.7493896484375E-07
0.13916015625	-9.326171875E-06	-8.3251953125E-06	-7.806396484375E-06	-7.2662353515625E-06	-6.695556640625E-06	-6.0821533203125E-06	-5.4107666015625E-06	-4.65576171875E-06	-3.7725830078125E-06	-2.64373779296875E-06	-1.87164306640625E-06	-1.4691162109375E-06	-1.21368408203125E-06	-8.636474609375E-07
0.136627197265625	-9.2254638671875E-06	-8.2305908203125E-06	-7.708740234375E-06	-7.1746826171875E-06	-6.610107421875E-06	-6.005859375E-06	-5.340576171875E-06	-4.59381103515625E-06	-3.72161865234375E-06	-2.60772705078125E-06	-1.84661865234375E-06	-1.44989013671875E-06	-1.19842529296875E-06	-8.5296630859375E-07
0.134185791015625	-9.11865234375E-06	-8.1298828125E-06	-7.6141357421875E-06	-7.0831298828125E-06	-6.5277099609375E-06	-5.9295654296875E-06	-5.2703857421875E-06	-4.53582763671875E-06	-3.67340087890625E-06	-2.5732421875E-06	-1.822509765625E-06	-1.4312744140625E-06	-1.18316650390625E-06	-8.4259033203125E-07
0.131744384765625	-9.02099609375E-06	-8.0352783203125E-06	-7.525634765625E-06	-6.9976806640625E-06	-6.4483642578125E-06	-5.853271484375E-06	-5.206298828125E-06	-4.4757080078125E-06	-3.6260986328125E-06	-2.5390625E-06	-1.79901123046875E-06	-1.41326904296875E-06	-1.16851806640625E-06	-8.3221435546875E-07
0.129364013671875	-8.9202880859375E-06	-7.940673828125E-06	-7.4371337890625E-06	-6.9122314453125E-06	-6.3690185546875E-06	-5.7830810546875E-06	-5.1422119140625E-06	-4.42108154296875E-06	-3.57818603515625E-06	-2.50701904296875E-06	-1.77581787109375E-06	-1.39556884765625E-06	-1.1541748046875E-06	-8.2244873046875E-07
0.126861572265625	-8.8226318359375E-06	-7.8460693359375E-06	-7.3455810546875E-06	-6.8328857421875E-06	-6.2896728515625E-06	-5.7098388671875E-06	-5.0750732421875E-06	-4.3646240234375E-06	-3.53363037109375E-06	-2.47528076171875E-06	-1.75384521484375E-06	-1.378173828125E-06	-1.14044189453125E-06	-8.1268310546875E-07
0.124481201171875	-8.7310791015625E-06	-7.757568359375E-06	-7.2601318359375E-06	-6.75048828125E-06	-6.2164306640625E-06	-5.6427001953125E-06	-5.0140380859375E-06	-4.30908203125E-06	-3.48876953125E-06	-2.44384765625E-06	-1.7315673828125E-06	-1.3616943359375E-06	-1.126708984375E-06	-8.0322265625E-07
0.122039794921875	-8.636474609375E-06	-7.666015625E-06	-7.1746826171875E-06	-6.6680908203125E-06	-6.1431884765625E-06	-5.572509765625E-06	-4.95025634765625E-06	-4.2572021484375E-06	-3.4454345703125E-06	-2.41302490234375E-06	-1.7108154296875E-06	-1.34521484375E-06	-1.11358642578125E-06	-7.9376220703125E-07
0.11956787109375	-8.5479736328125E-06	-7.58056640625E-06	-7.09228515625E-06	-6.591796875E-06	-6.0699462890625E-06	-5.50537109375E-06	-4.8907470703125E-06	-4.2041015625E-06	-3.40423583984375E-06	-2.3834228515625E-06	-1.68975830078125E-06	-1.329345703125E-06	-1.10076904296875E-06	-7.84912109375E-07
0.117095947265625	-8.453369140625E-06	-7.4920654296875E-06	-7.0098876953125E-06	-6.5155029296875E-06	-5.9967041015625E-06	-5.4443359375E-06	-4.83245849609375E-06	-4.154052734375E-06	-3.36181640625E-06	-2.3553466796875E-06	-1.66961669921875E-06	-1.31378173828125E-06	-1.0882568359375E-06	-7.7606201171875E-07
0.114654541015625	-8.36181640625E-06	-7.40966796875E-06	-6.9305419921875E-06	-6.4422607421875E-06	-5.9295654296875E-06	-5.3802490234375E-06	-4.7760009765625E-06	-4.10430908203125E-06	-3.3221435546875E-06	-2.32666015625E-06	-1.6497802734375E-06	-1.29852294921875E-06	-1.07574462890625E-06	-7.6751708984375E-07
0.112274169921875	-8.2794189453125E-06	-7.3272705078125E-06	-6.854248046875E-06	-6.3690185546875E-06	-5.859375E-06	-5.316162109375E-06	-4.72015380859375E-06	-4.056396484375E-06	-3.282470703125E-06	-2.298583984375E-06	-1.63055419921875E-06	-1.2835693359375E-06	-1.0638427734375E-06	-7.5897216796875E-07
0.109771728515625	-8.19091796875E-06	-7.244873046875E-06	-6.7779541015625E-06	-6.2957763671875E-06	-5.7952880859375E-06	-5.255126953125E-06	-4.66522216796875E-06	-4.00970458984375E-06	-3.2440185546875E-06	-2.27142333984375E-06	-1.6119384765625E-06	-1.26922607421875E-06	-1.05194091796875E-06	-7.5103759765625E-07
0.107330322265625	-8.111572265625E-06	-7.1685791015625E-06	-6.7047119140625E-06	-6.2286376953125E-06	-5.7281494140625E-06	-5.1971435546875E-06	-4.61273193359375E-06	-3.96240234375E-06	-3.2061767578125E-06	-2.24578857421875E-06	-1.59332275390625E-06	-1.25518798828125E-06	-1.0406494140625E-06	-7.427978515625E-07
0.10491943359375	-8.0322265625E-06	-7.0892333984375E-06	-6.6314697265625E-06	-6.158447265625E-06	-5.6640625E-06	-5.13916015625E-06	-4.56024169921875E-06	-3.917236328125E-06	-3.1689453125E-06	-2.22015380859375E-06	-1.57562255859375E-06	-1.241455078125E-06	-1.0296630859375E-06	-7.3516845703125E-07
0.10247802734375	-7.9498291015625E-06	-7.012939453125E-06	-6.5582275390625E-06	-6.09130859375E-06	-5.60302734375E-06	-5.0811767578125E-06	-4.50836181640625E-06	-3.8726806640625E-06	-3.1341552734375E-06	-2.19482421875E-06	-1.5576171875E-06	-1.22772216796875E-06	-1.0186767578125E-06	-7.275390625E-07
